time_s,state,target_alt_m,setpoint_alt_m,alt_m,climb_setpoint_mps,climb_mps,thrust,p,i,d,integrator_frozen,loop_period_s
9.625,CLIMB_TO_HIGH,10.00,9.6030,9.6167,0.7345,0.7714,0.35799,-0.02580,-0.00622,0.00000,0,0.0233
9.642,CLIMB_TO_HIGH,10.00,9.6160,9.6318,0.7140,0.7574,0.35331,-0.03036,-0.00633,0.00000,0,0.0175
9.660,CLIMB_TO_HIGH,10.00,9.6293,9.6467,0.6984,0.7443,0.35141,-0.03214,-0.00646,0.00000,0,0.0181
9.680,CLIMB_TO_HIGH,10.00,9.6436,9.6612,0.6852,0.7308,0.35148,-0.03193,-0.00659,0.00000,0,0.0199
9.701,CLIMB_TO_HIGH,10.00,9.6586,9.6756,0.6723,0.7158,0.35283,-0.03044,-0.00673,0.00000,0,0.0212
9.724,CLIMB_TO_HIGH,10.00,9.6742,9.7032,0.6334,0.6859,0.34632,-0.03677,-0.00691,0.00000,0,0.0226
9.744,CLIMB_TO_HIGH,10.00,9.6879,9.7032,0.6447,0.6859,0.35414,-0.02883,-0.00703,0.00000,0,0.0202
9.760,CLIMB_TO_HIGH,10.00,9.6987,9.7167,0.6251,0.6700,0.35148,-0.03137,-0.00714,0.00000,0,0.0164
9.780,CLIMB_TO_HIGH,10.00,9.7114,9.7297,0.6128,0.6550,0.35323,-0.02950,-0.00727,0.00000,0,0.0196
9.800,CLIMB_TO_HIGH,10.00,9.7241,9.7426,0.5986,0.6405,0.35330,-0.02931,-0.00739,0.00000,0,0.0200
9.825,CLIMB_TO_HIGH,10.00,9.7396,9.7667,0.5674,0.6129,0.35057,-0.03187,-0.00756,0.00000,0,0.0250
9.844,CLIMB_TO_HIGH,10.00,9.7510,9.7667,0.5723,0.6129,0.35388,-0.02844,-0.00768,0.00000,0,0.0188
9.861,CLIMB_TO_HIGH,10.00,9.7613,9.7787,0.5558,0.5987,0.35220,-0.03001,-0.00779,0.00000,0,0.0176
9.881,CLIMB_TO_HIGH,10.00,9.7728,9.8017,0.5202,0.5709,0.34653,-0.03552,-0.00794,0.00000,0,0.0198
9.904,CLIMB_TO_HIGH,10.00,9.7855,9.8128,0.5095,0.5553,0.34984,-0.03207,-0.00810,0.00000,0,0.0225
9.920,CLIMB_TO_HIGH,10.00,9.7945,9.8128,0.5114,0.5553,0.35105,-0.03074,-0.00820,0.00000,0,0.0163
9.943,CLIMB_TO_HIGH,10.00,9.8066,9.8235,0.5027,0.5395,0.35589,-0.02578,-0.00833,0.00000,0,0.0226
9.964,CLIMB_TO_HIGH,10.00,9.8179,9.8442,0.4677,0.5119,0.35061,-0.03091,-0.00847,0.00000,0,0.0217
9.980,CLIMB_TO_HIGH,10.00,9.8258,9.8442,0.4682,0.5119,0.35082,-0.03060,-0.00858,0.00000,0,0.0157
10.001,CLIMB_TO_HIGH,10.00,9.8362,9.8542,0.4579,0.4985,0.35289,-0.02840,-0.00870,0.00000,0,0.0211
10.024,CLIMB_TO_HIGH,10.00,9.8471,9.8730,0.4269,0.4705,0.35066,-0.03049,-0.00885,0.00000,0,0.0226
10.044,CLIMB_TO_HIGH,10.00,9.8565,9.8730,0.4296,0.4705,0.35242,-0.02861,-0.00898,0.00000,0,0.0203
10.062,CLIMB_TO_HIGH,10.00,9.8645,9.8822,0.4129,0.4566,0.35031,-0.03060,-0.00909,0.00000,0,0.0179
10.080,CLIMB_TO_HIGH,10.00,9.8723,9.8995,0.3813,0.4295,0.34705,-0.03372,-0.00922,0.00000,0,0.0181
10.105,CLIMB_TO_HIGH,10.00,9.8829,9.8995,0.3895,0.4295,0.35263,-0.02800,-0.00937,0.00000,0,0.0249
10.120,CLIMB_TO_HIGH,10.00,9.8890,9.9077,0.3676,0.4143,0.34786,-0.03266,-0.00948,0.00000,0,0.0152
10.142,CLIMB_TO_HIGH,10.00,9.8977,9.9233,0.3429,0.3854,0.35068,-0.02970,-0.00962,0.00000,0,0.0220
10.164,CLIMB_TO_HIGH,10.00,9.9059,9.9306,0.3291,0.3710,0.35088,-0.02936,-0.00976,0.00000,0,0.0218
10.181,CLIMB_TO_HIGH,10.00,9.9123,9.9306,0.3263,0.3710,0.34878,-0.03135,-0.00988,0.00000,0,0.0176
10.204,CLIMB_TO_HIGH,10.00,9.9201,9.9445,0.3016,0.3433,0.35085,-0.02914,-0.01001,0.00000,0,0.0224
10.224,CLIMB_TO_HIGH,10.00,9.9269,9.9445,0.2990,0.3433,0.34889,-0.03096,-0.01015,0.00000,0,0.0201
10.241,CLIMB_TO_HIGH,10.00,9.9325,9.9509,0.2831,0.3293,0.34736,-0.03237,-0.01027,0.00000,0,0.0176
10.264,CLIMB_TO_HIGH,10.00,9.9395,9.9575,0.2715,0.3150,0.34919,-0.03039,-0.01042,0.00000,0,0.0229
10.280,CLIMB_TO_HIGH,10.00,9.9442,9.9634,0.2527,0.3003,0.34614,-0.03332,-0.01053,0.00000,0,0.0161
10.300,CLIMB_TO_HIGH,10.00,9.9497,9.9743,0.2302,0.2703,0.35128,-0.02807,-0.01065,0.00000,0,0.0197
10.321,CLIMB_TO_HIGH,10.00,9.9551,9.9743,0.2269,0.2703,0.34883,-0.03039,-0.01079,0.00000,0,0.0204
10.341,CLIMB_TO_HIGH,10.00,9.9603,9.9793,0.2127,0.2566,0.34835,-0.03073,-0.01092,0.00000,0,0.0205
10.361,CLIMB_TO_HIGH,10.00,9.9650,9.9841,0.1976,0.2431,0.34713,-0.03181,-0.01106,0.00000,0,0.0200
10.380,CLIMB_TO_HIGH,10.00,9.9692,9.9885,0.1828,0.2290,0.34643,-0.03238,-0.01119,0.00000,0,0.0191
10.400,CLIMB_TO_HIGH,10.00,9.9733,9.9928,0.1687,0.2144,0.34668,-0.03200,-0.01133,0.00000,0,0.0200
10.421,CLIMB_TO_HIGH,10.00,9.9773,9.9966,0.1546,0.1995,0.34705,-0.03149,-0.01147,0.00000,0,0.0207
10.440,CLIMB_TO_HIGH,10.00,9.9809,10.0002,0.1393,0.1841,0.34703,-0.03137,-0.01160,0.00000,0,0.0197
10.461,CLIMB_TO_HIGH,10.00,9.9842,10.0036,0.1249,0.1695,0.34703,-0.03124,-0.01173,0.00000,0,0.0202
10.481,CLIMB_TO_HIGH,10.00,9.9871,10.0065,0.1102,0.1549,0.34685,-0.03128,-0.01187,0.00000,0,0.0200
10.505,CLIMB_TO_HIGH,10.00,9.9904,10.0090,0.0969,0.1404,0.34754,-0.03044,-0.01202,0.00000,0,0.0242
10.520,CLIMB_TO_HIGH,10.00,9.9921,10.0115,0.0774,0.1259,0.34388,-0.03398,-0.01214,0.00000,0,0.0152
10.543,CLIMB_TO_HIGH,10.00,9.9946,10.0155,0.0630,0.0964,0.35432,-0.02343,-0.01225,0.00000,0,0.0233
10.560,CLIMB_TO_HIGH,10.00,9.9960,10.0155,0.0481,0.0964,0.34377,-0.03385,-0.01237,0.00000,0,0.0167
10.580,CLIMB_TO_HIGH,10.00,9.9975,10.0171,0.0353,0.0834,0.34386,-0.03362,-0.01252,0.00000,0,0.0201
10.602,CLIMB_TO_HIGH,10.00,9.9988,10.0183,0.0197,0.0683,0.34334,-0.03398,-0.01268,0.00000,0,0.0216
10.621,CLIMB_TO_HIGH,10.00,9.9996,10.0193,0.0013,0.0526,0.34130,-0.03588,-0.01282,0.00000,0,0.0190
10.643,CLIMB_TO_HIGH,10.00,10.0000,10.0199,-0.0398,0.0369,0.32324,-0.05369,-0.01307,0.00000,0,0.0219
10.660,CLIMB_TO_HIGH,10.00,10.0000,10.0203,-0.0406,0.0203,0.33407,-0.04269,-0.01323,0.00000,0,0.0175
10.685,CLIMB_TO_HIGH,10.00,10.0000,10.0196,-0.0393,-0.0235,0.36565,-0.01106,-0.01329,0.00000,0,0.0248
10.700,CLIMB_TO_HIGH,10.00,10.0000,10.0196,-0.0393,-0.0235,0.36561,-0.01106,-0.01333,0.00000,0,0.0152
10.721,CLIMB_TO_HIGH,10.00,10.0000,10.0188,-0.0376,-0.0325,0.37309,-0.00357,-0.01334,0.00000,0,0.0207
10.740,CLIMB_TO_HIGH,10.00,10.0000,10.0178,-0.0356,-0.0363,0.37717,0.00052,-0.01334,0.00000,0,0.0192
10.764,CLIMB_TO_HIGH,10.00,10.0000,10.0169,-0.0338,-0.0377,0.37938,0.00271,-0.01333,0.00000,0,0.0242
10.783,CLIMB_TO_HIGH,10.00,10.0000,10.0159,-0.0317,-0.0364,0.37991,0.00323,-0.01332,0.00000,0,0.0187
10.804,CLIMB_TO_HIGH,10.00,10.0000,10.0140,-0.0279,-0.0308,0.37872,0.00203,-0.01331,0.00000,0,0.0212
10.820,CLIMB_TO_HIGH,10.00,10.0000,10.0140,-0.0279,-0.0308,0.37873,0.00203,-0.01330,0.00000,0,0.0158
10.840,CLIMB_TO_HIGH,10.00,10.0000,10.0130,-0.0259,-0.0281,0.37824,0.00154,-0.01329,0.00000,0,0.0201
10.860,CLIMB_TO_HIGH,10.00,10.0000,10.0122,-0.0245,-0.0257,0.37754,0.00083,-0.01329,0.00000,0,0.0199
10.880,CLIMB_TO_HIGH,10.00,10.0000,10.0114,-0.0228,-0.0233,0.37703,0.00031,-0.01329,0.00000,0,0.0201
10.905,CLIMB_TO_HIGH,10.00,10.0000,10.0099,-0.0198,-0.0197,0.37658,-0.00013,-0.01329,0.00000,0,0.0249
10.920,CLIMB_TO_HIGH,10.00,10.0000,10.0099,-0.0198,-0.0197,0.37658,-0.00013,-0.01329,0.00000,0,0.0151
10.940,CLIMB_TO_HIGH,10.00,10.0000,10.0092,-0.0184,-0.0182,0.37660,-0.00011,-0.01329,0.00000,0,0.0200
10.961,CLIMB_TO_HIGH,10.00,10.0000,10.0087,-0.0173,-0.0171,0.37658,-0.00013,-0.01329,0.00000,0,0.0207
10.981,CLIMB_TO_HIGH,10.00,10.0000,10.0080,-0.0160,-0.0161,0.37675,0.00004,-0.01329,0.00000,0,0.0205
11.000,CLIMB_TO_HIGH,10.00,10.0000,10.0073,-0.0146,-0.0149,0.37695,0.00024,-0.01329,0.00000,0,0.0189
11.020,CLIMB_TO_HIGH,10.00,10.0000,10.0068,-0.0136,-0.0137,0.37678,0.00007,-0.01329,0.00000,0,0.0203
11.040,CLIMB_TO_HIGH,10.00,10.0000,10.0061,-0.0122,-0.0122,0.37671,-0.00000,-0.01329,0.00000,0,0.0195
11.060,CLIMB_TO_HIGH,10.00,10.0000,10.0057,-0.0114,-0.0108,0.37633,-0.00038,-0.01329,0.00000,0,0.0202
11.080,CLIMB_TO_HIGH,10.00,10.0000,10.0051,-0.0102,-0.0095,0.37622,-0.00049,-0.01329,0.00000,0,0.0199
11.100,CLIMB_TO_HIGH,10.00,10.0000,10.0045,-0.0090,-0.0085,0.37636,-0.00035,-0.01329,0.00000,0,0.0200
11.120,CLIMB_TO_HIGH,10.00,10.0000,10.0041,-0.0082,-0.0075,0.37623,-0.00047,-0.01330,0.00000,0,0.0201
11.140,CLIMB_TO_HIGH,10.00,10.0000,10.0035,-0.0070,-0.0066,0.37643,-0.00027,-0.01330,0.00000,0,0.0202
11.165,CLIMB_TO_HIGH,10.00,10.0000,10.0026,-0.0052,-0.0046,0.37625,-0.00045,-0.01330,0.00000,0,0.0247
11.182,CLIMB_TO_HIGH,10.00,10.0000,10.0026,-0.0052,-0.0046,0.37624,-0.00045,-0.01330,0.00000,0,0.0166
11.200,CLIMB_TO_HIGH,10.00,10.0000,10.0021,-0.0041,-0.0037,0.37636,-0.00034,-0.01330,0.00000,0,0.0186
11.220,CLIMB_TO_HIGH,10.00,10.0000,10.0018,-0.0035,-0.0027,0.37613,-0.00057,-0.01330,0.00000,0,0.0199
11.245,CLIMB_TO_HIGH,10.00,10.0000,10.0010,-0.0019,-0.0008,0.37589,-0.00080,-0.01331,0.00000,0,0.0248
11.260,CLIMB_TO_HIGH,10.00,10.0000,10.0010,-0.0019,-0.0008,0.37589,-0.00080,-0.01331,0.00000,0,0.0151
11.283,CLIMB_TO_HIGH,10.00,10.0000,10.0005,-0.0011,0.0001,0.37585,-0.00083,-0.01332,0.00000,0,0.0232
11.300,CLIMB_TO_HIGH,10.00,10.0000,10.0001,-0.0002,0.0010,0.37584,-0.00084,-0.01332,0.00000,0,0.0171
11.320,CLIMB_TO_HIGH,10.00,10.0000,9.9999,0.0003,0.0019,0.37551,-0.00117,-0.01332,0.00000,0,0.0197
11.340,CLIMB_TO_HIGH,10.00,10.0000,9.9994,0.0012,0.0029,0.37548,-0.00119,-0.01333,0.00000,0,0.0200
11.364,CLIMB_TO_HIGH,10.00,10.0000,9.9993,0.0015,0.0036,0.37517,-0.00149,-0.01334,0.00000,0,0.0240
11.382,CLIMB_TO_HIGH,10.00,10.0000,9.9989,0.0022,0.0042,0.37525,-0.00141,-0.01334,0.00000,0,0.0183
11.401,CLIMB_TO_HIGH,10.00,10.0000,9.9985,0.0029,0.0047,0.37544,-0.00121,-0.01335,0.00000,0,0.0189
11.425,CLIMB_TO_HIGH,10.00,10.0000,9.9980,0.0040,0.0056,0.37554,-0.00111,-0.01335,0.00000,0,0.0235
11.444,CLIMB_TO_HIGH,10.00,10.0000,9.9980,0.0040,0.0056,0.37554,-0.00111,-0.01336,0.00000,0,0.0191
11.462,CLIMB_TO_HIGH,10.00,10.0000,9.9979,0.0042,0.0062,0.37527,-0.00137,-0.01336,0.00000,0,0.0183
11.484,CLIMB_TO_HIGH,10.00,10.0000,9.9973,0.0054,0.0072,0.37539,-0.00124,-0.01337,0.00000,0,0.0223
11.500,CLIMB_TO_HIGH,10.00,10.0000,9.9973,0.0054,0.0072,0.37539,-0.00124,-0.01337,0.00000,0,0.0156
11.520,CLIMB_TO_HIGH,10.00,10.0000,9.9972,0.0056,0.0077,0.37519,-0.00143,-0.01338,0.00000,0,0.0200
11.545,CLIMB_TO_HIGH,10.00,10.0000,9.9968,0.0064,0.0085,0.37514,-0.00147,-0.01339,0.00000,0,0.0250
11.560,CLIMB_TO_HIGH,10.00,10.0000,9.9966,0.0069,0.0088,0.37526,-0.00135,-0.01339,0.00000,0,0.0150
11.581,CLIMB_TO_HIGH,10.00,10.0000,9.9966,0.0069,0.0088,0.37525,-0.00135,-0.01340,0.00000,0,0.0212
11.600,CLIMB_TO_HIGH,10.00,10.0000,9.9963,0.0075,0.0092,0.37537,-0.00122,-0.01340,0.00000,0,0.0189
11.620,CLIMB_TO_HIGH,10.00,10.0000,9.9962,0.0076,0.0096,0.37517,-0.00143,-0.01341,0.00000,0,0.0200
11.640,CLIMB_TO_HIGH,10.00,10.0000,9.9959,0.0081,0.0101,0.37519,-0.00140,-0.01341,0.00000,0,0.0199
11.661,CLIMB_TO_HIGH,10.00,10.0000,9.9959,0.0081,0.0107,0.37482,-0.00176,-0.01342,0.00000,0,0.0212
11.680,CLIMB_TO_HIGH,10.00,10.0000,9.9957,0.0085,0.0111,0.37480,-0.00177,-0.01343,0.00000,0,0.0188
11.700,CLIMB_TO_HIGH,10.00,10.0000,9.9955,0.0090,0.0114,0.37490,-0.00166,-0.01344,0.00000,0,0.0200
11.720,CLIMB_TO_HIGH,10.00,10.0000,9.9955,0.0090,0.0116,0.37472,-0.00184,-0.01344,0.00000,0,0.0200
11.741,CLIMB_TO_HIGH,10.00,10.0000,9.9953,0.0094,0.0119,0.37486,-0.00169,-0.01345,0.00000,0,0.0212
11.760,CLIMB_TO_HIGH,10.00,10.0000,9.9953,0.0094,0.0121,0.37463,-0.00191,-0.01346,0.00000,0,0.0188
11.780,CLIMB_TO_HIGH,10.00,10.0000,9.9952,0.0097,0.0123,0.37468,-0.00186,-0.01347,0.00000,0,0.0201
11.800,CLIMB_TO_HIGH,10.00,10.0000,9.9950,0.0101,0.0126,0.37478,-0.00174,-0.01348,0.00000,0,0.0202
11.820,CLIMB_TO_HIGH,10.00,10.0000,9.9948,0.0104,0.0130,0.37468,-0.00184,-0.01348,0.00000,0,0.0196
11.840,HOLD_HIGH,10.00,10.0000,9.9948,0.0104,0.0130,0.37467,-0.00184,-0.01349,0.00000,0,0.0201
11.863,HOLD_HIGH,10.00,10.0000,9.9948,0.0103,0.0133,0.37441,-0.00209,-0.01350,0.00000,0,0.0229
11.881,HOLD_HIGH,10.00,10.0000,9.9946,0.0108,0.0137,0.37449,-0.00200,-0.01351,0.00000,0,0.0182
11.900,HOLD_HIGH,10.00,10.0000,9.9946,0.0108,0.0137,0.37448,-0.00200,-0.01352,0.00000,0,0.0187
11.920,HOLD_HIGH,10.00,10.0000,9.9946,0.0107,0.0139,0.37425,-0.00222,-0.01353,0.00000,0,0.0200
11.942,HOLD_HIGH,10.00,10.0000,9.9945,0.0110,0.0141,0.37430,-0.00216,-0.01354,0.00000,0,0.0224
11.964,HOLD_HIGH,10.00,10.0000,9.9945,0.0109,0.0142,0.37420,-0.00225,-0.01355,0.00000,0,0.0220
11.980,HOLD_HIGH,10.00,10.0000,9.9945,0.0109,0.0142,0.37420,-0.00225,-0.01356,0.00000,0,0.0156
12.000,HOLD_HIGH,10.00,10.0000,9.9944,0.0111,0.0141,0.37438,-0.00205,-0.01356,0.00000,0,0.0200
12.021,HOLD_HIGH,10.00,10.0000,9.9945,0.0110,0.0140,0.37431,-0.00212,-0.01357,0.00000,0,0.0213
12.043,HOLD_HIGH,10.00,10.0000,9.9945,0.0110,0.0141,0.37427,-0.00214,-0.01358,0.00000,0,0.0217
12.060,HOLD_HIGH,10.00,10.0000,9.9945,0.0110,0.0141,0.37426,-0.00214,-0.01359,0.00000,0,0.0170
12.080,HOLD_HIGH,10.00,10.0000,9.9944,0.0111,0.0141,0.37434,-0.00206,-0.01360,0.00000,0,0.0200
12.101,HOLD_HIGH,10.00,10.0000,9.9944,0.0113,0.0140,0.37447,-0.00192,-0.01361,0.00000,0,0.0206
12.120,HOLD_HIGH,10.00,10.0000,9.9944,0.0111,0.0140,0.37433,-0.00205,-0.01362,0.00000,0,0.0195
12.140,HOLD_HIGH,10.00,10.0000,9.9944,0.0113,0.0142,0.37435,-0.00202,-0.01363,0.00000,0,0.0202
12.160,HOLD_HIGH,10.00,10.0000,9.9945,0.0110,0.0142,0.37412,-0.00224,-0.01364,0.00000,0,0.0197
12.183,HOLD_HIGH,10.00,10.0000,9.9945,0.0111,0.0143,0.37407,-0.00228,-0.01365,0.00000,0,0.0235
12.204,HOLD_HIGH,10.00,10.0000,9.9945,0.0110,0.0141,0.37414,-0.00220,-0.01366,0.00000,0,0.0207
12.220,HOLD_HIGH,10.00,10.0000,9.9945,0.0110,0.0141,0.37414,-0.00220,-0.01366,0.00000,0,0.0159
12.240,HOLD_HIGH,10.00,10.0000,9.9944,0.0111,0.0140,0.37432,-0.00200,-0.01367,0.00000,0,0.0203
12.260,HOLD_HIGH,10.00,10.0000,9.9945,0.0109,0.0139,0.37423,-0.00209,-0.01368,0.00000,0,0.0197
12.280,HOLD_HIGH,10.00,10.0000,9.9945,0.0110,0.0139,0.37425,-0.00206,-0.01369,0.00000,0,0.0200
12.300,HOLD_HIGH,10.00,10.0000,9.9945,0.0111,0.0138,0.37437,-0.00193,-0.01370,0.00000,0,0.0200
12.320,HOLD_HIGH,10.00,10.0000,9.9946,0.0109,0.0138,0.37423,-0.00206,-0.01371,0.00000,0,0.0200
12.341,HOLD_HIGH,10.00,10.0000,9.9945,0.0110,0.0138,0.37430,-0.00199,-0.01372,0.00000,0,0.0207
12.360,HOLD_HIGH,10.00,10.0000,9.9945,0.0110,0.0137,0.37437,-0.00191,-0.01372,0.00000,0,0.0193
12.382,HOLD_HIGH,10.00,10.0000,9.9946,0.0107,0.0138,0.37416,-0.00211,-0.01373,0.00000,0,0.0221
12.400,HOLD_HIGH,10.00,10.0000,9.9947,0.0106,0.0138,0.37407,-0.00219,-0.01374,0.00000,0,0.0179
12.423,HOLD_HIGH,10.00,10.0000,9.9947,0.0106,0.0138,0.37406,-0.00219,-0.01375,0.00000,0,0.0227
12.440,HOLD_HIGH,10.00,10.0000,9.9946,0.0107,0.0136,0.37422,-0.00202,-0.01376,0.00000,0,0.0172
12.461,HOLD_HIGH,10.00,10.0000,9.9947,0.0105,0.0134,0.37421,-0.00202,-0.01377,0.00000,0,0.0205
12.480,HOLD_HIGH,10.00,10.0000,9.9947,0.0105,0.0134,0.37420,-0.00202,-0.01378,0.00000,0,0.0195
12.500,HOLD_HIGH,10.00,10.0000,9.9947,0.0106,0.0134,0.37431,-0.00190,-0.01379,0.00000,0,0.0201
12.524,HOLD_HIGH,10.00,10.0000,9.9946,0.0108,0.0133,0.37445,-0.00176,-0.01380,0.00000,0,0.0235
12.542,HOLD_HIGH,10.00,10.0000,9.9947,0.0105,0.0133,0.37426,-0.00194,-0.01380,0.00000,0,0.0183
12.560,HOLD_HIGH,10.00,10.0000,9.9947,0.0106,0.0133,0.37424,-0.00195,-0.01381,0.00000,0,0.0184
12.583,HOLD_HIGH,10.00,10.0000,9.9949,0.0103,0.0133,0.37403,-0.00215,-0.01382,0.00000,0,0.0226
12.603,HOLD_HIGH,10.00,10.0000,9.9948,0.0104,0.0131,0.37428,-0.00190,-0.01383,0.00000,0,0.0196
12.620,HOLD_HIGH,10.00,10.0000,9.9948,0.0104,0.0131,0.37427,-0.00190,-0.01384,0.00000,0,0.0175
12.642,HOLD_HIGH,10.00,10.0000,9.9949,0.0102,0.0130,0.37416,-0.00199,-0.01385,0.00000,0,0.0219
12.661,HOLD_HIGH,10.00,10.0000,9.9949,0.0102,0.0130,0.37419,-0.00196,-0.01385,0.00000,0,0.0186
12.685,HOLD_HIGH,10.00,10.0000,9.9951,0.0099,0.0129,0.37404,-0.00210,-0.01386,0.00000,0,0.0244
12.703,HOLD_HIGH,10.00,10.0000,9.9951,0.0099,0.0129,0.37403,-0.00210,-0.01387,0.00000,0,0.0183
12.721,HOLD_HIGH,10.00,10.0000,9.9952,0.0096,0.0126,0.37405,-0.00207,-0.01388,0.00000,0,0.0173
12.740,HOLD_HIGH,10.00,10.0000,9.9952,0.0096,0.0126,0.37404,-0.00207,-0.01389,0.00000,0,0.0195
12.760,HOLD_HIGH,10.00,10.0000,9.9952,0.0096,0.0124,0.37411,-0.00199,-0.01390,0.00000,0,0.0204
12.780,HOLD_HIGH,10.00,10.0000,9.9953,0.0093,0.0123,0.37399,-0.00210,-0.01391,0.00000,0,0.0199
12.805,HOLD_HIGH,10.00,10.0000,9.9954,0.0093,0.0122,0.37404,-0.00204,-0.01392,0.00000,0,0.0246
12.820,HOLD_HIGH,10.00,10.0000,9.9954,0.0093,0.0120,0.37417,-0.00191,-0.01392,0.00000,0,0.0151
12.844,HOLD_HIGH,10.00,10.0000,9.9955,0.0090,0.0118,0.37415,-0.00192,-0.01393,0.00000,0,0.0238
12.860,HOLD_HIGH,10.00,10.0000,9.9955,0.0091,0.0116,0.37433,-0.00174,-0.01394,0.00000,0,0.0162
12.880,HOLD_HIGH,10.00,10.0000,9.9956,0.0089,0.0114,0.37427,-0.00178,-0.01395,0.00000,0,0.0200
12.900,HOLD_HIGH,10.00,10.0000,9.9956,0.0088,0.0114,0.37422,-0.00183,-0.01395,0.00000,0,0.0200
12.922,HOLD_HIGH,10.00,10.0000,9.9956,0.0088,0.0114,0.37422,-0.00182,-0.01396,0.00000,0,0.0218
12.945,HOLD_HIGH,10.00,10.0000,9.9957,0.0086,0.0114,0.37408,-0.00195,-0.01397,0.00000,0,0.0227
12.963,HOLD_HIGH,10.00,10.0000,9.9957,0.0086,0.0114,0.37412,-0.00190,-0.01398,0.00000,0,0.0182
12.981,HOLD_HIGH,10.00,10.0000,9.9958,0.0084,0.0111,0.37408,-0.00193,-0.01399,0.00000,0,0.0179
13.000,HOLD_HIGH,10.00,10.0000,9.9958,0.0084,0.0111,0.37407,-0.00193,-0.01400,0.00000,0,0.0195
13.020,HOLD_HIGH,10.00,10.0000,9.9958,0.0084,0.0110,0.37418,-0.00182,-0.01400,0.00000,0,0.0203
13.040,HOLD_HIGH,10.00,10.0000,9.9959,0.0082,0.0109,0.37411,-0.00188,-0.01401,0.00000,0,0.0198
13.060,HOLD_HIGH,10.00,10.0000,9.9959,0.0083,0.0108,0.37421,-0.00177,-0.01402,0.00000,0,0.0198
13.082,HOLD_HIGH,10.00,10.0000,9.9960,0.0081,0.0108,0.37406,-0.00191,-0.01403,0.00000,0,0.0222
13.104,HOLD_HIGH,10.00,10.0000,9.9960,0.0081,0.0107,0.37414,-0.00183,-0.01404,0.00000,0,0.0222
13.120,HOLD_HIGH,10.00,10.0000,9.9960,0.0081,0.0107,0.37413,-0.00183,-0.01404,0.00000,0,0.0156
13.140,HOLD_HIGH,10.00,10.0000,9.9961,0.0079,0.0106,0.37403,-0.00191,-0.01405,0.00000,0,0.0201
13.163,HOLD_HIGH,10.00,10.0000,9.9960,0.0079,0.0106,0.37409,-0.00185,-0.01406,0.00000,0,0.0226
13.181,HOLD_HIGH,10.00,10.0000,9.9961,0.0079,0.0104,0.37417,-0.00177,-0.01407,0.00000,0,0.0186
13.200,HOLD_HIGH,10.00,10.0000,9.9962,0.0077,0.0103,0.37405,-0.00187,-0.01407,0.00000,0,0.0191
13.220,HOLD_HIGH,10.00,10.0000,9.9962,0.0077,0.0102,0.37411,-0.00181,-0.01408,0.00000,0,0.0197
13.240,HOLD_HIGH,10.00,10.0000,9.9963,0.0075,0.0101,0.37406,-0.00185,-0.01409,0.00000,0,0.0200
13.261,HOLD_HIGH,10.00,10.0000,9.9962,0.0075,0.0101,0.37412,-0.00178,-0.01410,0.00000,0,0.0213
13.282,HOLD_HIGH,10.00,10.0000,9.9962,0.0075,0.0100,0.37418,-0.00172,-0.01411,0.00000,0,0.0203
13.305,HOLD_HIGH,10.00,10.0000,9.9964,0.0073,0.0098,0.37410,-0.00178,-0.01411,0.00000,0,0.0228
13.323,HOLD_HIGH,10.00,10.0000,9.9964,0.0073,0.0098,0.37411,-0.00177,-0.01412,0.00000,0,0.0188
13.341,HOLD_HIGH,10.00,10.0000,9.9965,0.0071,0.0098,0.37399,-0.00188,-0.01413,0.00000,0,0.0172
13.361,HOLD_HIGH,10.00,10.0000,9.9965,0.0071,0.0097,0.37405,-0.00181,-0.01414,0.00000,0,0.0199
13.380,HOLD_HIGH,10.00,10.0000,9.9965,0.0070,0.0096,0.37407,-0.00179,-0.01414,0.00000,0,0.0195
13.400,HOLD_HIGH,10.00,10.0000,9.9966,0.0068,0.0094,0.37399,-0.00186,-0.01415,0.00000,0,0.0204
13.420,HOLD_HIGH,10.00,10.0000,9.9966,0.0068,0.0093,0.37405,-0.00179,-0.01416,0.00000,0,0.0198
13.443,HOLD_HIGH,10.00,10.0000,9.9967,0.0066,0.0092,0.37404,-0.00179,-0.01417,0.00000,0,0.0232
13.461,HOLD_HIGH,10.00,10.0000,9.9967,0.0066,0.0090,0.37418,-0.00165,-0.01417,0.00000,0,0.0176
13.485,HOLD_HIGH,10.00,10.0000,9.9967,0.0066,0.0088,0.37429,-0.00153,-0.01418,0.00000,0,0.0238
13.500,HOLD_HIGH,10.00,10.0000,9.9968,0.0064,0.0087,0.37424,-0.00158,-0.01419,0.00000,0,0.0153
13.520,HOLD_HIGH,10.00,10.0000,9.9968,0.0064,0.0086,0.37428,-0.00152,-0.01419,0.00000,0,0.0202
13.543,HOLD_HIGH,10.00,10.0000,9.9969,0.0062,0.0086,0.37417,-0.00163,-0.01420,0.00000,0,0.0231
13.561,HOLD_HIGH,10.00,10.0000,9.9969,0.0062,0.0086,0.37414,-0.00165,-0.01421,0.00000,0,0.0175
13.580,HOLD_HIGH,10.00,10.0000,9.9969,0.0062,0.0086,0.37409,-0.00169,-0.01422,0.00000,0,0.0194
13.600,HOLD_HIGH,10.00,10.0000,9.9970,0.0059,0.0085,0.37397,-0.00181,-0.01422,0.00000,0,0.0200
